id,employee_id,subordinate_id
1680,22382,28376
1681,22382,49086
1682,22382,30070
1683,22382,15458
1684,22382,16047
1685,44620,22295
1686,44620,43934
1687,44620,1218
1688,44620,47729
1689,44620,26296
1690,44620,36793
1691,29366,40706
1692,29366,22769
1693,29366,2021
1694,29366,34817
1695,29366,28779
1696,29366,12401
1697,25768,48949
1698,25768,7539
1699,25768,49840
1700,25768,25294
1701,25768,44736
1702,25768,13557
1703,47545,41274
1704,47545,43054
1705,47545,3938
1706,47545,43306
1707,47545,26521
1708,47545,20657
1709,46881,19671
1710,46881,49957
1711,46881,19453
1712,46881,28457
1713,46881,44429
1714,46881,36245
1715,32661,6596
1716,32661,23852
1717,32661,37965
1718,32661,12556
1719,32661,40512
1720,32661,48291
1721,6168,47945
1722,6168,8487
1723,6168,27534
1724,6168,19814
1725,6168,27633
1726,6168,21638
1727,29227,37355
1728,29227,45959
1729,29227,48903
1730,29227,13439
1731,29227,14235
1732,29227,30135
1733,28755,11155
1734,28755,22272
1735,28755,48166
1736,28755,26569
1737,28755,25380
1738,28755,28567
1739,27853,21419
1740,27853,45745
1741,27853,36749
1742,27853,27871
1743,27853,21453
1744,27853,47565
1745,7512,46914
1746,7512,4235
1747,7512,46937
1748,7512,24667
1749,7512,46931
1750,7512,21822
1751,18860,42667
1752,18860,31967
1753,18860,32464
1754,18860,42138
1755,18860,26999
1756,18860,14463
1757,11511,30025
1758,11511,18801
1759,11511,18710
1760,11511,49864
1761,11511,42390
1762,11511,4938
1763,2693,49208
1764,2693,22053
1765,2693,34638
1766,2693,13023
1767,2693,27164
1768,2693,1350
1769,21330,28511
1770,21330,422
1771,21330,9320
1772,21330,7213
1773,21330,34394
1774,21330,14877
1775,36165,14360
1776,36165,19182
1777,36165,28086
1778,36165,26000
1779,36165,30133
1780,36165,41081
1781,45395,8897
1782,45395,28413
1783,45395,45075
1784,45395,48750
1785,45395,10612
1786,45395,42817
1787,17602,37441
1788,17602,1089
1789,17602,20810
1790,17602,49368
1791,17602,19390
1792,17602,30343
1793,42122,46554
1794,42122,11758
1795,42122,29357
1796,42122,24768
1797,42122,36465
1798,42122,11087
1799,49464,9734
1800,49464,8166
1801,49464,37690
1802,49464,10858
1803,49464,48219
1804,49464,15301
1805,42550,5198
1806,42550,28820
1807,42550,49236
1808,42550,40708
1809,42550,15110
1810,42550,16874
1811,5370,3297
1812,5370,48019
1813,5370,42106
1814,5370,25514
1815,5370,2263
1816,5370,27903
1817,28469,42788
1818,28469,5595
1819,28469,15472
1820,28469,47871
1821,28469,47744
1822,28469,8321
1823,12920,26050
1824,12920,43878
1825,12920,4642
1826,12920,41811
1827,12920,19742
1828,12920,32368
1829,592,5180
1830,592,34421
1831,592,18421
1832,592,5130
1833,592,13107
1834,592,25156
1835,34478,46488
1836,34478,40777
1837,34478,39807
1838,34478,23966
1839,34478,27455
1840,34478,49629
1841,32715,22710
1842,32715,20244
1843,32715,40569
1844,32715,7376
1845,32715,22055
1846,32715,40852
1847,4924,25722
1848,4924,46767
1849,4924,17188
1850,4924,46806
1851,4924,41101
1852,4924,9253
1853,31546,4042
1854,31546,7309
1855,31546,14736
1856,31546,38714
1857,31546,24490
1858,31546,6866
1859,5920,35867
1860,5920,25759
1861,5920,4180
1862,5920,11332
1863,5920,48225
1864,5920,43499
1865,24886,31012
1866,24886,13185
1867,24886,37251
1868,24886,30221
1869,24886,37642
1870,24886,24907
1871,37493,39309
1872,37493,19117
1873,37493,15058
1874,37493,30542
1875,37493,22110
1876,37493,14746
1877,14881,20954
1878,14881,34903
1879,14881,10319
1880,14881,35404
1881,14881,38742
1882,14881,19985
1883,34468,23195
1884,34468,40245
1885,34468,6920
1886,34468,27081
1887,34468,5726
1888,34468,47591
1889,40061,1555
1890,40061,37381
1891,40061,3486
1892,40061,5195
1893,40061,46403
1894,40061,20564
1895,28519,15088
1896,28519,36226
1897,28519,39731
1898,28519,29670
1899,28519,39432
1900,28519,48244
1901,3575,10200
1902,3575,17044
1903,3575,44576
1904,3575,41380
1905,3575,24443
1906,3575,37557
1907,15137,37131
1908,15137,36115
1909,15137,19966
1910,15137,42546
1911,15137,47958
1912,15137,25841
1913,49367,36856
1914,49367,21718
1915,49367,30487
1916,49367,36816
1917,49367,40462
1918,49367,46972
1919,36917,47593
1920,36917,3631
1921,36917,21672
1922,36917,1050
1923,36917,14098
1924,36917,8408
1925,27422,39666
1926,27422,14907
1927,27422,7599
1928,27422,5353
1929,27422,34718
1930,27422,27018
1931,6301,869
1932,6301,3363
1933,6301,8201
1934,6301,10040
1935,6301,5741
1936,6301,24421
1937,17660,34332
1938,17660,7040
1939,17660,21466
1940,17660,4275
1941,17660,28276
1942,17660,33072
1943,47656,15940
1944,47656,5564
1945,47656,20678
1946,47656,6543
1947,47656,34590
1948,47656,3774
1949,3995,29396
1950,3995,42086
1951,3995,48759
1952,3995,2961
1953,3995,40538
1954,3995,16582
1955,23916,47269
1956,23916,34770
1957,23916,9260
1958,23916,48221
1959,23916,33702
1960,23916,3025
1961,35721,18892
1962,35721,17999
1963,35721,23841
1964,35721,38729
1965,35721,15099
1966,35721,19491
1967,42105,15936
1968,42105,4051
1969,42105,24244
1970,42105,30935
1971,42105,19282
1972,42105,17925
1973,26421,22822
1974,26421,38512
1975,26421,5336
1976,26421,20589
1977,26421,11280
1978,26421,15310
1979,39673,39988
1980,39673,43402
1981,39673,39055
1982,39673,21944
1983,39673,10450
1984,39673,15264
1985,43595,10982
1986,43595,5725
1987,43595,18579
1988,43595,26559
1989,43595,6048
1990,43595,48262
1991,11754,19492
1992,11754,46039
1993,11754,28921
1994,11754,27054
1995,11754,26318
1996,11754,20037
1997,30011,4347
1998,30011,31164
1999,30011,32739
2000,30011,35712
2001,30011,29291
2002,30011,12583
2003,47459,22233
2004,47459,14812
2005,47459,12105
2006,47459,34492
2007,47459,29202
2008,47459,46006
2009,4109,42226
2010,4109,4533
2011,4109,30123
2012,4109,23687
2013,4109,1875
2014,4109,21699
2015,11916,45699
2016,11916,33152
2017,11916,48950
2018,11916,35113
2019,11916,36901
2020,11916,5786
2021,30980,10530
2022,30980,22438
2023,30980,48825
2024,30980,41151
2025,30980,5084
2026,30980,5568
2027,42980,20341
2028,42980,8669
2029,42980,45761
2030,42980,35227
2031,42980,14913
2032,42980,8344
2033,12106,3958
2034,12106,2066
2035,12106,36650
2036,12106,28506
2037,12106,29140
2038,12106,20099
2039,22988,2781
2040,22988,18771
2041,22988,17898
2042,22988,1239
2043,22988,12584
2044,22988,15988
2045,1468,27741
2046,1468,44793
2047,1468,36498
2048,1468,42353
2049,1468,12679
2050,1468,8610
2051,635,33234
2052,635,1226
2053,635,21024
2054,635,4007
2055,635,21209
2056,635,40418
2057,13734,43904
2058,13734,15154
2059,13734,25703
2060,13734,47421
2061,13734,31684
2062,13734,33007
2063,26209,23347
2064,26209,23317
2065,26209,10610
2066,26209,26184
2067,26209,16618
2068,26209,30206
2069,32065,39178
2070,32065,15059
2071,32065,30947
2072,32065,11240
2073,32065,795
2074,32065,12661
2075,14049,27733
2076,14049,49775
2077,14049,44828
2078,14049,15791
2079,14049,3846
2080,14049,34476
2081,38366,48204
2082,38366,529
2083,38366,1582
2084,38366,7217
2085,38366,43364
2086,38366,38853
2087,41331,17452
2088,41331,2230
2089,41331,12375
2090,41331,21308
2091,41331,23065
2092,41331,22021
2093,11387,326
2094,11387,25635
2095,11387,28973
2096,11387,47180
2097,11387,30006
2098,11387,39514
2099,21131,36631
2100,21131,35691
2101,21131,45680
2102,21131,20556
2103,21131,37475
2104,21131,9861
2105,29551,8062
2106,29551,10027
2107,29551,43826
2108,29551,46953
2109,29551,13597
2110,29551,5369
2111,1737,23530
2112,1737,29068
2113,1737,32814
2114,1737,15578
2115,1737,3723
2116,1737,23307
2117,30964,39051
2118,30964,15340
2119,30964,45740
2120,30964,1762
2121,30964,48286
2122,30964,33632
2123,46556,3698
2124,46556,25715
2125,46556,14780
2126,46556,35044
2127,46556,44288
2128,46556,22166
2129,33308,10322
2130,33308,4505
2131,33308,31767
2132,33308,17210
2133,33308,30338
2134,33308,32584
2135,32219,3463
2136,32219,7983
2137,32219,13111
2138,32219,41140
2139,32219,24711
2140,32219,35803
2141,49930,7202
2142,49930,34803
2143,49930,45874
2144,49930,21229
2145,49930,8480
2146,49930,12485
2147,31463,37376
2148,31463,44680
2149,31463,32181
2150,31463,25599
2151,31463,8144
2152,31463,33018
2153,3660,31785
2154,3660,27329
2155,3660,10780
2156,3660,28407
2157,3660,29853
2158,3660,3885
2159,28602,7878
2160,28602,10630
2161,28602,41136
2162,28602,36935
2163,28602,22946
2164,28602,23803
2165,22701,42061
2166,22701,30412
2167,22701,25817
2168,22701,44914
2169,22701,45882
2170,22701,20454
2171,17702,22914
2172,17702,10194
2173,17702,36308
2174,17702,32929
2175,17702,41286
2176,17702,46477
2177,38356,7248
2178,38356,18265
2179,38356,16367
2180,38356,8324
2181,38356,48627
2182,38356,11170
2183,34125,47875
2184,34125,19875
2185,34125,14851
2186,34125,3833
2187,34125,25393
2188,34125,31742
2189,36963,37971
2190,36963,33398
2191,36963,42743
2192,36963,36619
2193,36963,8069
2194,36963,35614
2195,37554,15937
2196,37554,29558
2197,37554,7822
2198,37554,4425
2199,37554,29861
2200,37554,28409
2201,43296,20669
2202,43296,21326
2203,43296,16590
2204,43296,5689
2205,43296,10755
2206,43296,46049
2207,30727,16322
2208,30727,42198
2209,30727,36335
2210,30727,42668
2211,30727,44523
2212,30727,35708
2213,3064,26619
2214,3064,32509
2215,3064,6577
2216,3064,27010
2217,3064,33880
2218,3064,46374
2219,32264,12395
2220,32264,45082
2221,32264,43194
2222,32264,8390
2223,32264,18856
2224,32264,9123
2225,662,42050
2226,662,17170
2227,662,35805
2228,662,20445
2229,662,45984
2230,662,23594
2231,18329,29997
2232,18329,42350
2233,18329,25207
2234,18329,43014
2235,18329,26502
2236,18329,24207
2237,3951,42888
2238,3951,22926
2239,3951,10736
2240,3951,24672
2241,3951,42798
2242,3951,34821
2243,40445,2478
2244,40445,38097
2245,40445,44419
2246,40445,46808
2247,40445,13963
2248,40445,10398
2249,29461,40470
2250,29461,2155
2251,29461,17818
2252,29461,46701
2253,29461,33062
2254,29461,47624
2255,8613,4609
2256,8613,14459
2257,8613,6455
2258,8613,32359
2259,8613,33212
2260,8613,49910
2261,49975,29552
2262,49975,45437
2263,49975,40211
2264,49975,41100
2265,49975,36417
2266,49975,17974
2267,16456,22956
2268,16456,31601
2269,16456,5437
2270,16456,38790
2271,16456,17432
2272,16456,9043
2273,21709,36436
2274,21709,22486
2275,21709,47782
2276,21709,260
2277,21709,21477
2278,21709,40149
2279,11494,25221
2280,11494,30165
2281,11494,18394
2282,11494,17833
2283,11494,26777
2284,11494,8381
2285,45919,48456
2286,45919,43362
2287,45919,46999
2288,45919,116
2289,45919,16883
2290,45919,10457
2291,8831,3233
2292,8831,1388
2293,8831,20082
2294,8831,12810
2295,8831,4967
2296,8831,48604
2297,20188,4634
2298,20188,37888
2299,20188,24172
2300,20188,21954
2301,20188,22894
2302,20188,8858
2303,39282,41293
2304,39282,33381
2305,39282,2223
2306,39282,22613
2307,39282,11341
2308,39282,6638
2309,29329,30119
2310,29329,37267
2311,29329,38980
2312,29329,37668
2313,29329,1061
2314,29329,22460
2315,17863,47080
2316,17863,32049
2317,17863,43094
2318,17863,10726
2319,17863,40402
2320,17863,4080
2321,667,49898
2322,667,46588
2323,667,5720
2324,667,14911
2325,667,35591
2326,667,1220
2327,18878,1830
2328,18878,29330
2329,18878,4302
2330,18878,11816
2331,18878,44204
2332,18878,13984
2333,25279,46536
2334,25279,6512
2335,25279,35806
2336,25279,3973
2337,25279,4159
2338,25279,10146
2339,20887,40226
2340,20887,29312
2341,20887,21702
2342,20887,37406
2343,20887,10879
2344,20887,8340
2345,29655,41073
2346,29655,7526
2347,29655,45771
2348,29655,37432
2349,29655,14320
2350,29655,9863
2351,1463,2159
2352,1463,24881
2353,1463,43860
2354,1463,29627
2355,1463,6167
2356,1463,25479
2357,22893,46008
2358,22893,25198
2359,22893,34841
2360,22893,6403
2361,22893,33027
2362,22893,39115
2363,40874,27487
2364,40874,75
2365,40874,41379
2366,40874,23602
2367,40874,17454
2368,40874,179
2369,29244,16133
2370,29244,15407
2371,29244,44208
2372,29244,42549
2373,29244,25750
2374,29244,18585
2375,14221,24520
2376,14221,22534
2377,14221,32881
2378,14221,8089
2379,14221,30563
2380,14221,35499
2381,29217,43500
2382,29217,33725
2383,29217,39887
2384,29217,30546
2385,29217,4105
2386,29217,3224
2387,3818,17534
2388,3818,46026
2389,3818,18383
2390,3818,38875
2391,3818,43255
2392,3818,30879
2393,15794,26737
2394,15794,49084
2395,15794,7937
2396,15794,9919
2397,15794,8024
2398,15794,10205
2399,38406,30824
2400,38406,34208
2401,38406,4900
2402,38406,49537
2403,38406,36780
2404,38406,46675
2405,20473,49825
2406,20473,40002
2407,20473,23780
2408,20473,26298
2409,20473,32344
2410,20473,37926
2411,40703,38789
2412,40703,25874
2413,40703,12430
2414,40703,4411
2415,40703,25030
2416,40703,30150
2417,32080,19437
2418,32080,24850
2419,32080,34079
2420,32080,16087
2421,32080,44167
2422,32080,21183
2423,44391,15504
2424,44391,24697
2425,44391,25668
2426,44391,47202
2427,44391,31154
2428,44391,42694
2429,4702,20258
2430,4702,32403
2431,4702,45370
2432,4702,12708
2433,4702,44097
2434,4702,4114
2435,25447,2636
2436,25447,29180
2437,25447,32220
2438,25447,49523
2439,25447,4654
2440,25447,39160
2441,22130,19970
2442,22130,19111
2443,22130,24649
2444,22130,41443
2445,22130,48460
2446,22130,29575
2447,12266,9678
2448,12266,26286
2449,12266,19363
2450,12266,13946
2451,12266,22516
2452,12266,2427
2453,21661,31804
2454,21661,21859
2455,21661,29295
2456,21661,32318
2457,21661,3595
2458,21661,13999
2459,5652,38016
2460,5652,17054
2461,5652,17479
2462,5652,41336
2463,5652,40996
2464,5652,42430
2465,43052,15349
2466,43052,33981
2467,43052,3104
2468,43052,15357
2469,43052,14841
2470,43052,45731
2471,49891,15091
2472,49891,21415
2473,49891,45567
2474,49891,15693
2475,49891,34482
2476,49891,18368
2477,2157,39327
2478,2157,24947
2479,2157,35411
2480,2157,24744
2481,2157,30667
2482,2157,4971
2483,47829,25029
2484,47829,35672
2485,47829,43623
2486,47829,26251
2487,47829,3652
2488,47829,31708
2489,5024,43462
2490,5024,35852
2491,5024,26577
2492,5024,12746
2493,5024,8101
2494,5024,45934
2495,22638,4671
2496,22638,36841
2497,22638,15250
2498,22638,38504
2499,22638,29476
2500,22638,1861
2501,10889,35773
2502,10889,44148
2503,10889,10712
2504,10889,32770
2505,10889,20697
2506,10889,3635
2507,10883,17100
2508,10883,7815
2509,10883,38659
2510,10883,16005
2511,10883,30462
2512,10883,10998
2513,14265,49078
2514,14265,41324
2515,14265,15019
2516,14265,7193
2517,14265,23278
2518,14265,46412
2519,14936,35777
2520,14936,45140
2521,14936,40067
2522,14936,30216
2523,14936,31681
2524,14936,32933
2525,19850,29171
2526,19850,23121
2527,19850,21352
2528,19850,47135
2529,19850,9494
2530,19850,14737
2531,24835,37519
2532,24835,25801
2533,24835,26538
2534,24835,12704
2535,24835,39157
2536,24835,28854
2537,38535,5875
2538,38535,4993
2539,38535,19795
2540,38535,36147
2541,38535,11614
2542,38535,16291
2543,17760,45376
2544,17760,14026
2545,17760,43681
2546,17760,31056
2547,17760,11145
2548,17760,2457
2549,12133,49999
2550,12133,9387
2551,12133,7037
2552,12133,18547
2553,12133,48880
2554,12133,23744
2555,36937,41028
2556,36937,44804
2557,61,78
2558,61,94
2559,61,103
2560,61,192
2561,61,209
2562,61,256
2563,61,340
2564,61,388
2565,61,555
2566,61,763
2567,78,10468
2568,78,23921
2569,78,41302
2570,78,22139
2571,78,46143
2572,78,29726
2573,78,19377
2574,94,24751
2575,94,4873
2576,94,32378
2577,94,45499
2578,94,34068
2579,94,36084
2580,94,41865
2581,103,44550
2582,103,18083
2583,103,20257
2584,103,27866
2585,103,6407
2586,103,5896
2587,103,12146
2588,192,28347
2589,192,17373
2590,192,47055
2591,192,37070
2592,192,13556
2593,192,3475
2594,192,12289
2595,209,32425
2596,209,39364
2597,209,10708
2598,209,16661
2599,209,14018
2600,209,15896
2601,209,23584
2602,256,38959
2603,256,10714
2604,256,6691
2605,256,26664
2606,256,2272
2607,256,15298
2608,256,41921
2609,340,19385
2610,340,13790
2611,340,20295
2612,340,5025
2613,340,22315
2614,340,21686
2615,340,24781
2616,388,1361
2617,388,26601
2618,388,27252
2619,388,40558
2620,388,24693
2621,388,3006
2622,388,2335
2623,555,16999
2624,555,14644
2625,555,43467
2626,555,37516
2627,555,36198
2628,555,1668
2629,555,8640
2630,763,27798
2631,763,44096
2632,763,21033
2633,763,1959
2634,763,8246
2635,763,11258
2636,763,38670
2637,10468,37989
2638,10468,11328
2639,10468,4320
2640,10468,26902
2641,10468,34746
2642,23921,9723
2643,23921,23067
2644,23921,27844
2645,23921,1972
2646,23921,36300
2647,41302,15043
2648,41302,12965
2649,41302,25688
2650,41302,26862
2651,41302,36828
2652,22139,41046
2653,22139,14774
2654,22139,25572
2655,22139,27388
2656,22139,38396
2657,46143,30315
2658,46143,8364
2659,46143,31410
2660,46143,3103
2661,46143,34411
2662,29726,29975
2663,29726,49853
2664,29726,44709
2665,29726,937
2666,29726,29292
2667,19377,45599
2668,19377,9244
2669,19377,43469
2670,19377,2581
2671,19377,47667
2672,24751,36805
2673,24751,47601
2674,24751,25938
2675,24751,13036
2676,24751,9886
2677,4873,40744
2678,4873,39184
2679,4873,18275
2680,4873,26764
2681,4873,12617
2682,32378,29950
2683,32378,8932
2684,32378,26110
2685,32378,18429
2686,32378,42601
2687,45499,22172
2688,45499,20314
2689,45499,48482
2690,45499,36458
2691,45499,2537
2692,34068,16726
2693,34068,10436
2694,34068,11325
2695,34068,1459
2696,34068,48601
2697,36084,35457
2698,36084,44018
2699,36084,5062
2700,36084,7133
2701,36084,14998
2702,41865,24607
2703,41865,32130
2704,41865,12956
2705,41865,43754
2706,41865,22691
2707,44550,16908
2708,44550,40984
2709,44550,45594
2710,44550,49233
2711,44550,5778
2712,18083,26687
2713,18083,17528
2714,18083,39145
2715,18083,14689
2716,18083,4886
2717,20257,21600
2718,20257,10483
2719,20257,12618
2720,20257,45457
2721,20257,5558
2722,27866,31878
2723,27866,9338
2724,27866,15827
2725,27866,1041
2726,27866,46172
2727,6407,35565
2728,6407,47166
2729,6407,7125
2730,6407,9677
2731,6407,9721
2732,5896,28209
2733,5896,38188
2734,5896,32075
2735,5896,40253
2736,5896,15713
2737,12146,3889
2738,12146,48046
2739,12146,22915
2740,12146,11500
2741,12146,22971
2742,28347,22817
2743,28347,20558
2744,28347,24816
2745,28347,4861
2746,28347,37049
2747,17373,42481
2748,17373,15618
2749,17373,49330
2750,17373,54
2751,17373,19666
2752,47055,45532
2753,47055,33837
2754,47055,38202
2755,47055,18028
2756,47055,39425
2757,37070,5601
2758,37070,36774
2759,37070,16399
2760,37070,39361
2761,37070,29214
2762,13556,43946
2763,13556,623
2764,13556,42586
2765,13556,13303
2766,13556,865
2767,3475,1735
2768,3475,1381
2769,3475,35427
2770,3475,7468
2771,3475,39783
2772,12289,31961
2773,12289,47730
2774,12289,14598
2775,12289,5324
2776,12289,23269
2777,32425,18200
2778,32425,41971
2779,32425,46524
2780,32425,14600
2781,32425,30782
2782,39364,19420
2783,39364,27123
2784,39364,49570
2785,39364,5078
2786,39364,24334
2787,10708,26098
2788,10708,22417
2789,10708,40235
2790,10708,22274
2791,10708,30892
2792,16661,47956
2793,16661,2145
2794,16661,27084
2795,16661,37224
2796,16661,48110
2797,14018,8400
2798,14018,25063
